,image_path,neighbour_1,neighbour_2,neighbour_3,neighbour_4,neighbour_5,neighbour_6,neighbour_7,neighbour_8,neighbour_9,n1_dist,n2_dist,n3_dist,n4_dist,n5_dist,n6_dist,n7_dist,n8_dist,n9_dist
601,141114/W18890198756.jp2,141114/W0054798.jp2,150316/W0056090.jp2,141114/W19100005371.jp2,150316/W19580015068.jp2,161103/W18890157712.jp2,141114/W0054938.jp2,150316/W18860006744.jp2,150316/W18800000542.jp2,150316/W20050014563.jp2,1.119357705116272,1.2150084972381592,1.2198325395584106,1.2240322828292847,1.2378065586090088,1.261615514755249,1.2894525527954102,1.310490608215332,1.3454670906066895
602,141114/W19070016242.jp2,150316/W0056067.jp2,161103/W0073415.jp2,141114/W0054861.jp2,150316/W18890367227.jp2,150316/W0056101.jp2,150316/W0056092.jp2,161103/W20070019344.jp2,141114/W19010011370.jp2,150316/W18890200397.jp2,0.7743260264396667,0.8126266598701477,0.8153548836708069,0.8260276913642883,0.8654124736785889,0.8797718286514282,0.9115396738052368,0.9210609197616577,0.949182391166687
603,141114/W0055043.jp2,150316/W0056093.jp2,150316/W0056085.jp2,141114/W0055037.jp2,150316/W0056080.jp2,150423/W0060095.jp2,141114/W19570012355.jp2,161103/W20050007049.jp2,150316/W19050008624.jp2,141114/W18860009218.jp2,1.0583620071411133,1.1174606084823608,1.1367487907409668,1.1677513122558594,1.223894715309143,1.3409843444824219,1.346226692199707,1.3701133728027344,1.3974583148956299
604,141114/W19010006099.jp2,150316/W0056043.jp2,150316/W0056388.jp2,150316/W19050001200.jp2,141114/W0054861.jp2,150120/W19650008008.jp2,141114/W19070016242.jp2,150316/W18890361635.jp2,150423/W0060113.jp2,150316/W0056313.jp2,0.9166156649589539,0.9736594557762146,1.0115503072738647,1.0786796808242798,1.0961811542510986,1.1060913801193237,1.1279722452163696,1.1352274417877197,1.1426196098327637
605,141114/W19080002861.jp2,150316/W18890352725.jp2,150316/W19050001051.jp2,150316/W0056327.jp2,150316/W0056099.jp2,150423/W18890007442.jp2,161103/W0073393.jp2,161103/W20050021050.jp2,161103/W20070022036.jp2,150316/W0056397.jp2,1.004846215248108,1.048814296722412,1.1997747421264648,1.5484191179275513,1.6173819303512573,1.6181080341339111,1.8476775884628296,1.8497284650802612,1.8924347162246704
606,141114/W0054942.jp2,150316/W0056110.jp2,150316/W0056353.jp2,141114/W19080002859.jp2,141114/W0055031.jp2,141114/W0055022.jp2,161103/W0073425.jp2,141114/W18890360696.jp2,150316/W19050001097.jp2,150316/W0056414.jp2,1.101558804512024,1.2479463815689087,1.2636961936950684,1.2779334783554077,1.3499380350112915,1.3568745851516724,1.37445068359375,1.3976677656173706,1.4028689861297607
607,141114/W0054991.jp2,161103/W0073397.jp2,161103/W19920011310.jp2,150316/W18860006776.jp2,150120/W20050005780.jp2,150316/W0056074.jp2,150316/W0056072.jp2,150423/W0060107.jp2,161103/W18890017771.jp2,141114/W0054984.jp2,0.3799302279949188,0.8533897995948792,0.9451755285263062,1.0494492053985596,1.1679422855377197,1.2202417850494385,1.3201545476913452,1.3211439847946167,1.3300710916519165
608,141114/W0054985.jp2,150316/W0056397.jp2,150316/W0056362.jp2,150423/W18890007442.jp2,150316/W0056321.jp2,161103/W19980006170.jp2,150316/W18860001237.jp2,150316/W19100005351.jp2,150316/W0056095.jp2,161103/W20050009095.jp2,1.038197636604309,1.5285109281539917,1.5858967304229736,1.6021785736083984,1.608572244644165,1.6441335678100586,1.6761785745620728,1.6885545253753662,1.8824411630630493
609,141114/W19080002859.jp2,150316/W18860006575.jp2,150316/W19050001097.jp2,141114/W0054942.jp2,150316/W0056332.jp2,150316/W0056390.jp2,150316/W19070016370.jp2,161103/W20050009133.jp2,150316/W0056383.jp2,161103/W0073441.jp2,1.0314477682113647,1.0879970788955688,1.2636961936950684,1.6182224750518799,1.642306923866272,1.7023389339447021,1.7039304971694946,1.7420084476470947,1.74906325340271
610,141114/W19700011634.jp2,150316/W0056033.jp2,150423/W20140010075.jp2,150316/W0056083.jp2,150316/W19050001085.jp2,150316/W19070016269.jp2,150316/W18890351667.jp2,161103/W18890017788.jp2,141114/W19270020988.jp2,141114/W18890350378.jp2,0.696718692779541,0.7472153306007385,0.7504964470863342,0.8111562132835388,0.8139500617980957,0.8556997179985046,0.8598554730415344,0.8859949111938477,0.8888745307922363
